Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
FRITES 6/6 10KG LAMBWESTON,397700,1,202604,DEEP_FROZEN-40-4-A1-1,18,72,17,68,0,0,1,4
BORGES HUILE MERAVELLA 5L,810523,1,216691,MEAT_SPECIAL_HANDLING-2-4-A2-1,12,12,8,8,0,0,4,4
MP 6 GOB FB AVEIRO 35CL,155835,1,156929,MEAT_SPECIAL_HANDLING-12-24-A3-1,10,10,6,6,0,0,4,4
HARICOT MUNGO BIO*SOJA 4KG FR,853084,1,null,null,4,4,0,0,0,0,4,4
BUHLER 250 CIGARETTES BTE FER,394823,1,200600,"MEAT_SPECIAL_HANDLING-11-16-A3-4,MEAT_SPECIAL_HANDLING-11-15-A2-1",27,27,23,23,0,0,4,4
HT CUI PL HAL SO SP 2.5K SATFR,869512,1,278806,MEAT_SPECIAL_HANDLING-22-22-A1-1,29,29,25,25,0,0,4,4
JB BAYONNE 2X250G MC,672745,1,32360,"UNLOADING-1,MEAT_SPECIAL_HANDLING-23-22-A1-1",57,57,53,53,0,0,4,4
24 VAP CABERNET VIN JEUNE 35CL,392805,1,198514,"MEAT_SPECIAL_HANDLING-12-20-A4-2,MEAT_SPECIAL_HANDLING-12-20-C1-2",10,10,6,6,0,0,4,4
EARL GREY 100SC ETP TWININGS,839878,1,247283,MEAT_SPECIAL_HANDLING-9-8-A1-3,5,5,1,1,0,0,4,4
PRESENTOIR 140 OURSONS CEMOI,893369,1,305240,MEAT_SPECIAL_HANDLING-10-35-A4-1,8,8,4,4,0,0,4,4
ROQUEFORT AOP LC 150G ROCHAMBE,688727,1,84370,MEAT_SPECIAL_HANDLING-25-15-A1-8,43,43,39,39,0,0,4,4
TARTELETTE CHOCO 10X80G PASQUI,128092,1,null,null,4,4,0,0,0,0,4,4
"LE TENDRE NATUR 2,5KG HAL CERT",894290,1,306249,DEEP_FROZEN-40-17-A1-2,58,58,54,54,0,0,4,4
MPRO CREME LAVANTE BACT 5L,827249,1,232802,MEAT_SPECIAL_HANDLING-2-4-A1-5,14,14,10,10,0,0,4,4
BETTERAVE BLCHE 2K FRFRANCE,94001,1,null,null,4,4,0,0,0,0,4,4
GAVOT.1/2 TINE BTEFER 120SX2,222500,1,22502,MEAT_SPECIAL_HANDLING-11-15-A1-1,14,14,10,10,0,0,4,4
PERRIER 6*50CL PET,863213,1,272182,MEAT_SPECIAL_HANDLING-3-11-A1-3,12,48,11,44,0,0,1,4
MPRO 100 POCHE PATISSIER 23X45,878058,1,288042,MEAT_SPECIAL_HANDLING-12-32-A4-3,13,13,9,9,0,0,4,4
CREME LAVANTE 5L,835833,1,242451,MEAT_SPECIAL_HANDLING-5-32-A4-2,15,15,11,11,0,0,4,4
CELERI RAVE PC6 FRFRANCE,704874,1,704874,MEAT_SPECIAL_HANDLING-30-9-A1-3,71,71,67,67,0,0,4,4
CACOLAC BOITE 25CL X6,397678,1,202585,MEAT_SPECIAL_HANDLING-2-23-A1-1,45,180,44,176,0,0,1,4
RIZ THAI PARF 10KG RDM,806435,1,212252,MEAT_SPECIAL_HANDLING-10-35-A2-5,9,9,5,5,0,0,4,4
CHOC NOIR DROP 50% 5KG,174522,1,177605,"MEAT_SPECIAL_HANDLING-7-24-B1-1,MEAT_SPECIAL_HANDLING-7-23-A1-5",13,13,9,9,0,0,4,4
50 BTE BURGER KRAFT 140X140X70,180214,1,183455,MEAT_SPECIAL_HANDLING-12-9-A3-4,14,14,10,10,0,0,4,4
MPRO LIQ VAISS MAIN ECO 1L,854086,1,261331,MEAT_SPECIAL_HANDLING-4-25-A1-3,16,16,12,12,0,0,4,4
"FLT SAUM 1,9/2,3 X20 EL/NO S/V.SALMO SALAR",709486,1,null,null,4.77,4.77,0,0,0,0,4.77,4.77
MC ROMARIN MONDE  100G  PO,248341,1,51343,MEAT_SPECIAL_HANDLING-11-18-A3-2,15,15,10,10,0,0,5,5
LAIT DE COCO 1L THAI KITCHEN,836887,1,243614,"MEAT_SPECIAL_HANDLING-6-23-B1-1,MEAT_SPECIAL_HANDLING-6-20-C1-1,MEAT_SPECIAL_HANDLING-7-16-A1-2",380,380,375,375,0,0,5,5
PAIN MIE COMPL.LC 1000G MC,628910,1,23085,MEAT_SPECIAL_HANDLING-22-7-A1-4,52,52,47,47,0,0,5,5
CAFE GRAIN ETHIOPIE 1KG,869368,1,278639,MEAT_SPECIAL_HANDLING-11-18-A3-5,15,15,10,10,0,0,5,5
50 SAC POIGNEE BLANC 32X22X24,833241,1,239595,MEAT_SPECIAL_HANDLING-6-8-A4-1,11,11,6,6,0,0,5,5
9854.SPELLEGRIN 20X50CL   VIDE,226995,1,null,null,5,5,0,0,0,0,5,5
ARIEL LIQUIDE ORIGINAL 24D,891495,1,302713,MEAT_SPECIAL_HANDLING-5-26-A4-1,10,10,5,5,0,0,5,5
MC PALET CHOCO NOIR 50% 5KG,840451,1,247550,"MEAT_SPECIAL_HANDLING-7-23-A2-3,MEAT_SPECIAL_HANDLING-7-23-C1-1",10,10,5,5,0,0,5,5
50 SAC PAP KRAFT POIG 26X14X32,394076,1,199771,MEAT_SPECIAL_HANDLING-4-34-A1-3,55,55,50,50,0,0,5,5
DAURADE ROYALE 4/600 MC X5 EL/FR MGF.SPARUS AURATA,34912,1,34912,FISH-55-6-A1-1,10,10,5,5,0,0,5,5
EMINCES POULET TEX MEX HAL 1KG,160667,1,null,null,5,5,0,0,0,0,5,5
POT CARAMEL BEUR SAL 720G ALSA,320395,1,88631,MEAT_SPECIAL_HANDLING-11-14-A3-2,17,17,12,12,0,0,5,5
CG VANILLE 5L METRO CHEF,218542,1,18544,"DEEP_FROZEN-40-7-A1-2,DEEP_FROZEN-40-2-B1-3",141,141,136,136,0,0,5,5
CHEVRE BUCHE SS/COQUE 1KG MC,282018,1,85442,"MEAT_SPECIAL_HANDLING-24-13-A1-4,MEAT_SPECIAL_HANDLING-26-4-B1-1,MEAT_SPECIAL_HANDLING-23-18-B1-4",323,323,318,318,0,0,5,5
MANGUE PRE MURIE MC PC5 C1 PEPEROU,704801,1,704801,MEAT_SPECIAL_HANDLING-31-11-A1-1,33,165,32,160,0,0,1,5
BAIE DE GOJI 1KG METRO CHEF,896327,1,null,null,5,5,0,0,0,0,5,5
9854.EVIAN-BAD.20X50STUB. VIDE,226971,1,null,null,5,5,0,0,0,0,5,5
FRITE DE PATATE DOUCE 2.5KG MC,879970,1,290161,DEEP_FROZEN-41-8-A1-1,46,46,41,41,0,0,5,5
MC GRAINE DE SESAME BLANC 1KG,891347,1,302244,MEAT_SPECIAL_HANDLING-11-17-A3-2,9,9,3,3,0,0,6,6
WH JACK DANIEL'S 40D 70CL,173358,1,176531,MEAT_SPECIAL_HANDLING-8-11-A1-5,49,49,43,43,0,0,6,6
POUILLY FUME M.LAURENT 75CL,808768,1,214370,MEAT_SPECIAL_HANDLING-9-23-A3-1,6,36,5,30,0,0,1,6
MARTINI ROSE 14.4D 1L,857414,1,269350,MEAT_SPECIAL_HANDLING-9-9-A2-2,18,18,12,12,0,0,6,6
VODKA CIROC BLUE 40D 70CL,681386,1,87802,MEAT_SPECIAL_HANDLING-9-27-A2-4,11,11,5,5,0,0,6,6
TB 250 SUCETTES PLATE RDE 4G,175475,1,178281,MEAT_SPECIAL_HANDLING-12-5-A2-3,7,7,1,1,0,0,6,6
WHISKY ABERLOUR 10A 40D 70CL,844808,1,252436,MEAT_SPECIAL_HANDLING-9-5-A3-1,13,13,7,7,0,0,6,6
RHUM DAMOISEAU BLC 40D 70CL,235292,1,null,null,6,6,0,0,0,0,6,6
MANZANA VERDE DELAITRE 18D 1L,847851,1,254871,MEAT_SPECIAL_HANDLING-8-7-A1-3,14,14,8,8,0,0,6,6
CREME SIRO PAILL BEUR SAL500ML,887725,1,null,null,6,6,0,0,0,0,6,6
VERMICEL MULTI 700G VAHINE,684875,1,119925,MEAT_SPECIAL_HANDLING-12-1-A3-2,11,11,5,5,0,0,6,6
SMIRNOFF ICE 4D 70CL,387160,1,310502,MEAT_SPECIAL_HANDLING-8-33-A3-3,12,12,6,6,0,0,6,6
CTX LAYON MIL BIO*TOMAZ 75CL,837425,1,null,null,6,6,0,0,0,0,6,6
C.ROTIE BR/BL GUIGAL 75CL MIL,326104,1,null,null,6,6,0,0,0,0,6,6
"MOZZA 41% MG COSSET 2,5KG MC",886958,1,297998,"MEAT_SPECIAL_HANDLING-24-20-A2-9,MEAT_SPECIAL_HANDLING-26-15-A2-2,MEAT_SPECIAL_HANDLING-22-11-B1-3,MEAT_SPECIAL_HANDLING-25-9-A1-8",50,50,44,44,0,0,6,6
MC PISTACHE POUDRE NATUR 1KG,891344,1,302243,MEAT_SPECIAL_HANDLING-11-16-A1-3,17,17,11,11,0,0,6,6
ST JOSEPH. 75CLRGE MIL DESCH A,815205,1,222312,MEAT_SPECIAL_HANDLING-8-31-A3-4,12,12,6,6,0,0,6,6
LIQUEUR ST GERMAIN 20D 70CL,649918,1,56834,MEAT_SPECIAL_HANDLING-8-3-A3-1,20,20,14,14,0,0,6,6
MONTEL RIOJA RES 75CL ESP,807381,1,213069,MEAT_SPECIAL_HANDLING-8-27-A3-2,2,12,1,6,0,0,1,6
VDP GASC HIROND BLC COLOMB10L,650034,1,61247,MEAT_SPECIAL_HANDLING-9-25-A4-3,9,9,3,3,0,0,6,6
MIEL FLEUR LIQU DOYPACK 1KG,635977,1,66370,MEAT_SPECIAL_HANDLING-9-24-A1-2,12,12,6,6,0,0,6,6
RH DIPLOMATICO EXCLUV 40D 70CL,669483,1,107087,MEAT_SPECIAL_HANDLING-9-3-A2-3,18,18,12,12,0,0,6,6
MONTAGNY 1C MONT BUXY 75CL,810498,1,null,null,6,6,0,0,0,0,6,6
CTX VAR RSE AOC REFLET 75C MIL,394969,1,null,null,6,6,0,0,0,0,6,6
SUZE 15D 1L,856913,1,269161,MEAT_SPECIAL_HANDLING-8-7-A4-3,15,15,9,9,0,0,6,6
FANTA ORANGE 25CL CONS PLEINE,886655,1,null,null,6,6,0,0,0,0,6,6
MC PISTACHE HACHEE 1KG,891353,1,302250,MEAT_SPECIAL_HANDLING-11-17-A3-3,22,22,16,16,0,0,6,6
MC TIRAMISU 520G,664811,1,68118,MEAT_SPECIAL_HANDLING-10-25-A3-3,11,11,5,5,0,0,6,6
MC CRANBERRY 1KG,889523,1,300781,MEAT_SPECIAL_HANDLING-10-24-A1-2,17,17,11,11,0,0,6,6
BRG.PN RGE V.VIGNOT 75CL,808842,1,216313,"MEAT_SPECIAL_HANDLING-9-29-C1-1,MEAT_SPECIAL_HANDLING-9-29-A3-4",17,102,16,96,0,0,1,6
ECLAT CARAMELIS 540G VAHINE,682352,1,100215,MEAT_SPECIAL_HANDLING-10-32-A2-1,19,19,13,13,0,0,6,6
OC RGE BIO* ROUGE CLAIR 75CL,892955,1,304807,MEAT_SPECIAL_HANDLING-9-27-A1-1,18,18,12,12,0,0,6,6
CHABLIS BEAUMONTS DAMPT 75CL,807080,1,241449,MEAT_SPECIAL_HANDLING-8-24-A3-2,12,12,6,6,0,0,6,6
ITA RGE PUGLIA LUPO 75CL MIL,838126,1,245436,MEAT_SPECIAL_HANDLING-9-25-A3-3,12,12,6,6,0,0,6,6
SOLIG 200 LINGET DESINF S RINC,888885,1,null,null,6,6,0,0,0,0,6,6
MOSC ASTI75C ALTER BIANCH DO,807097,1,282763,MEAT_SPECIAL_HANDLING-9-27-A4-1,12,12,6,6,0,0,6,6
BUCHETTE MELANGE 175G ARO,892863,1,304708,MEAT_SPECIAL_HANDLING-24-12-A4-2,8,48,7,42,0,0,1,6
SAUT 75CL MIL RECOLT OR AOC,815595,1,null,null,6,6,0,0,0,0,6,6
LUDEMAN ROUGE MIL GRAV 75C,807210,1,212972,MEAT_SPECIAL_HANDLING-8-30-A1-2,38,228,37,222,0,0,1,6
COCKTAIL RIOBA COCO 1L PET,897178,1,309571,MEAT_SPECIAL_HANDLING-4-13-A3-2,10,10,4,4,0,0,6,6
CREME M.BRIZARD CASSIS 15D 1L,882153,1,292631,MEAT_SPECIAL_HANDLING-9-17-A2-4,12,12,6,6,0,0,6,6
GIN CITADELLE 44D 70CL,168017,1,169869,MEAT_SPECIAL_HANDLING-9-13-A4-4,10,10,4,4,0,0,6,6
MENETOU BLC MIL 75CL ERMIT,633480,1,null,null,6,6,0,0,0,0,6,6
BEAUSEJOUR HOST HT MED 75CL,890989,1,302035,MEAT_SPECIAL_HANDLING-9-11-A3-2,12,12,6,6,0,0,6,6
MOUSSE FRAMBOIS 860G ALSA,626473,1,109084,MEAT_SPECIAL_HANDLING-9-12-A1-4,24,24,18,18,0,0,6,6
"GET27 17,9D 1L",885311,1,296051,MEAT_SPECIAL_HANDLING-8-7-A1-2,25,25,19,19,0,0,6,6
MONBANA CHAI LATTE 1KG,893805,1,305720,MEAT_SPECIAL_HANDLING-10-31-A3-1,12,12,6,6,0,0,6,6
CACAO PDR PLEIN AROM SAC 1KG,213469,1,13471,MEAT_SPECIAL_HANDLING-9-16-A1-2,18,18,12,12,0,0,6,6
CREME BALS BLCHE PAILL OR 500G,398885,1,null,null,6,6,0,0,0,0,6,6
MC CHUTNEY DE MANGUES 550G,885665,1,296378,MEAT_SPECIAL_HANDLING-10-17-A1-3,18,18,12,12,0,0,6,6
PT ETOILE BRT SS ALC BIO* 75CL,880588,1,null,null,1,6,0,0,0,0,1,6
CREME TARTUFATA TAPENADE 540G,325533,1,null,null,6,6,0,0,0,0,6,6
FUT PLEIN 30L CONSIGNE,383777,1,null,null,6,6,0,0,0,0,6,6
TB 150SUCETTES  FRUITS CRESTI,839881,1,247308,MEAT_SPECIAL_HANDLING-10-7-A2-3,17,17,11,11,0,0,6,6
BDX SUP RGE FONTBREUIL 75CL,894762,1,306819,MEAT_SPECIAL_HANDLING-8-27-A3-3,4,24,3,18,0,0,1,6
EGRENE PUR BF 20%MG 1KG VBF MC,895642,1,null,null,6,6,0,0,0,0,6,6
ALBAL PAP CUISSON 100M,145762,1,146556,MEAT_SPECIAL_HANDLING-6-12-A1-5,16,16,10,10,0,0,6,6
EGREN BF 20%MG 1KG HAL CERT,894346,1,null,null,6,6,0,0,0,0,6,6
RICARD 45D 1L,387899,1,192905,"MEAT_SPECIAL_HANDLING-9-17-A1-2,MEAT_SPECIAL_HANDLING-9-33-B1-1,MEAT_SPECIAL_HANDLING-9-27-A2-3",117,117,111,111,0,0,6,6
LIQ M.BRIZARD CURACAO 23D 70CL,882578,1,293148,MEAT_SPECIAL_HANDLING-9-17-A4-2,11,11,5,5,0,0,6,6
LUSSAC ST EM CRX ST ROC 75CL,891803,1,null,null,6,6,0,0,0,0,6,6
METRO CHEF OREIL. ABRICOT 3/1,663990,1,61880,MEAT_SPECIAL_HANDLING-11-6-A1-3,14,14,8,8,0,0,6,6
WH MONKEY SHOULDER 40D 70CL,657001,1,117773,MEAT_SPECIAL_HANDLING-9-3-A1-1,15,15,9,9,0,0,6,6
ARO ESSUI-TOUT 2P 64F 4RLX X8,889115,1,300097,MEAT_SPECIAL_HANDLING-5-15-A1-1,26,26,20,20,0,0,6,6
CH CLAUZOTS BLC GRAV 75CL,884012,1,null,null,6,6,0,0,0,0,6,6
H.O EXTRA VIERGE ONDOLIVA 1L,835482,1,241643,MEAT_SPECIAL_HANDLING-10-11-A4-3,3,18,2,12,0,0,1,6
CASSONADE 1KG  SAINT LOUIS,839640,1,247085,"MEAT_SPECIAL_HANDLING-7-11-B1-3,MEAT_SPECIAL_HANDLING-7-3-B1-3,MEAT_SPECIAL_HANDLING-7-11-A1-1",278,1668,277,1662,0,0,1,6
COCKTAIL RIOBA FRAISE 1L PET,897177,1,309569,MEAT_SPECIAL_HANDLING-4-13-A2-5,7,7,1,1,0,0,6,6
MPRO  250 SERV 2P JAUN 40X40,388093,1,null,null,6,6,0,0,0,0,6,6
IGP OC RSE PUECH ARGALI 75CL,836616,1,null,null,6,6,0,0,0,0,6,6
MC OIGNONS GRILLES BOCAL 1700M,860556,1,null,null,6,6,0,0,0,0,6,6
IGP OC RGE BRUME SALINE 75CL,866287,1,275344,MEAT_SPECIAL_HANDLING-9-35-A1-3,12,12,6,6,0,0,6,6
MUTTI POLPA TOM CONCASS 4/4,835133,1,242154,MEAT_SPECIAL_HANDLING-12-6-A4-1,6,36,5,30,0,0,1,6
"TOPPING CARAMEL 1,2KG",892883,1,304733,MEAT_SPECIAL_HANDLING-9-2-A4-2,15,15,9,9,0,0,6,6
MPRO FILM ALIM 9MICR 300MX44CM,399953,1,205982,MEAT_SPECIAL_HANDLING-5-36-A3-5,28,28,22,22,0,0,6,6
80 CAPSULES A CREME,860032,1,270649,"MEAT_SPECIAL_HANDLING-12-22-A4-2,MEAT_SPECIAL_HANDLING-12-20-C1-1,MEAT_SPECIAL_HANDLING-12-26-A4-3",143,143,136,136,0,0,7,7
9975.VITTEL    24X25STUB PLEIN,226783,1,null,null,7,7,0,0,0,0,7,7
CONSIGNE PAL ROUGE 100/120 LPR,890060,1,null,null,7,7,0,0,0,0,7,7
MPRO ESSUIE-MAIN PL.V 150F X20,876958,1,286687,"INSPECTION-3,MEAT_SPECIAL_HANDLING-12-19-A1-1,MEAT_SPECIAL_HANDLING-12-23-B1-2",17,17,10,10,0,0,7,7
NOIX JOUE BOEUF S/V ANGUS IRL,819763,1,null,null,7.14,7.14,0,0,0,0,7.14,7.14
CHOC COUV EXT BIT GUAYA64% 5KG,174519,1,177602,MEAT_SPECIAL_HANDLING-6-7-A4-4,12,12,4,4,0,0,8,8
CAIS.PERRIER VC12X100CL   PLEI,226725,1,null,null,8,8,0,0,0,0,8,8
CHOC.COUV.LAIT 38% SAC 5KG,174372,1,177418,MEAT_SPECIAL_HANDLING-7-25-B1-3,12,12,4,4,0,0,8,8
FLEUR DE CAO 5 KG,174375,1,177421,MEAT_SPECIAL_HANDLING-11-8-A2-1,12,12,4,4,0,0,8,8
BRANDADE MORUE PARM. 4X2P.NC,706397,1,706397,FISH-52-2-A1-2,5,20,3,12,0,0,2,8
MC ECLATS CARAMEL 1-3MM 800G,675887,1,null,null,8,8,0,0,0,0,8,8
TOME DE MONTAGNE 24X30G 720G,164947,1,166872,MEAT_SPECIAL_HANDLING-23-7-B1-1,16,16,8,8,0,0,8,8
NOILLY PRAT DRY 18D 75CL,671143,1,107167,MEAT_SPECIAL_HANDLING-8-17-A4-3,20,20,12,12,0,0,8,8
"RAISIN GOLDEN 2,5 KG",887052,1,300169,MEAT_SPECIAL_HANDLING-10-14-A1-4,13,13,5,5,0,0,8,8
MC NOISETTE PDRE NATURELLE 1KG,888990,1,300009,MEAT_SPECIAL_HANDLING-11-10-A1-2,17,17,9,9,0,0,8,8
FRUIT PASSION 2K  A PESER  C1 COCOLOMBIE,7134,1,null,null,8.02,8.02,0,0,0,0,8.02,8.02
MIEL DE FLEURS POT PET 1KG,683578,1,107929,"MEAT_SPECIAL_HANDLING-7-3-B1-1,MEAT_SPECIAL_HANDLING-7-3-A1-2",231,231,222,222,0,0,9,9
SCHEPPES AGRUM 24X25CL VIDE,633937,1,null,null,9,9,0,0,0,0,9,9
BAKING POWDER  BOITE KG ANCEL,839904,1,247331,MEAT_SPECIAL_HANDLING-9-2-A1-3,13,13,4,4,0,0,9,9
FRITE ROCHAMBEAU BAC DE 200,840361,1,247460,MEAT_SPECIAL_HANDLING-10-7-A2-1,15,15,6,6,0,0,9,9
AVO PRE MURI MC C.203/243 PC9 ES C1ESPAGNE,704292,1,null,null,1,9,0,0,0,0,1,9
AVO PRE MURI MC C.203/243 PC9 MA C1MAROC,761159,1,761159,MEAT_SPECIAL_HANDLING-31-3-A1-3,49,441,48,432,0,0,1,9
"FLT SAUM 1,5/1,9 MCF X20 EL/NO S/V.SALMO SALAR",709484,1,709484,IN-5,33.65,33.65,23.78,23.78,0,0,9.869999999999997,9.869999999999997
FUT SOMBRERO/GOUDALE 20L PLEIN,173907,1,null,null,10,10,0,0,0,0,10,10
FARINE DE BLE T55 1KG,859437,1,267153,"MEAT_SPECIAL_HANDLING-10-32-A1-3,MEAT_SPECIAL_HANDLING-10-32-B1-3",66,660,65,650,0,0,1,10
100 SERV DBLE PT NOIR 20X20,858426,1,265782,MEAT_SPECIAL_HANDLING-6-7-A4-1,42,42,32,32,0,0,10,10
MPRO SAC FROID 64L,624668,1,100809,MEAT_SPECIAL_HANDLING-12-26-A3-2,20,20,10,10,0,0,10,10
CAIS.SANPELLEGR 12X100CL  VIDE,226802,1,null,null,10,10,0,0,0,0,10,10
MPRO 100 TABLIER JETABLE BLC,860121,1,267847,MEAT_SPECIAL_HANDLING-6-2-A1-3,22,22,12,12,0,0,10,10
NESQUIK POCHE 800G,895602,1,307646,MEAT_SPECIAL_HANDLING-9-24-A2-2,19,19,9,9,0,0,10,10
PLATEAUX 60X40 METROPRO,835660,1,241775,MEAT_SPECIAL_HANDLING-12-20-B1-1,13,130,12,120,0,0,1,10
THOR FUT 20L CONSIGNE PLEINE,896634,1,null,null,10,10,0,0,0,0,10,10
PERSIL PLAT BOTT MC 30G,84796,1,84796,"IN-1,MEAT_SPECIAL_HANDLING-33-12-A3-8,MEAT_SPECIAL_HANDLING-33-8-A2-4",35,175,33,165,0,0,2,10
FRAMBOISE 125G BQ12 C1 PTPORTUGAL,91397,1,91397,MEAT_SPECIAL_HANDLING-33-8-A2-1,89,89,79,79,0,0,10,10
VAN HOUTEN VH12 DA 1KG,669170,1,104922,MEAT_SPECIAL_HANDLING-11-5-A3-1,16,16,6,6,0,0,10,10
ARMAGNAC DELAITRE 40D 70CL,878790,1,288901,MEAT_SPECIAL_HANDLING-8-20-A2-2,35,35,25,25,0,0,10,10
MPRO 100SAC (G) CONS 25X35,834281,1,240755,MEAT_SPECIAL_HANDLING-12-32-A4-5,18,18,8,8,0,0,10,10
CAIS.PERSON.   24X33CL    VIDE,226864,1,null,null,11,11,0,0,0,0,11,11
CONF. CER.GRIOT. 370G B.MAMANX,839553,1,247000,MEAT_SPECIAL_HANDLING-11-13-A4-1,22,132,20,120,0,0,2,12
GRANITE 1L PASSION MONTAIGU,633365,1,null,null,12,12,0,0,0,0,12,12
EVIAN 1L  VC,397583,1,202530,"MEAT_SPECIAL_HANDLING-1-2-B1-3,MEAT_SPECIAL_HANDLING-1-27-B1-1,MEAT_SPECIAL_HANDLING-1-25-B1-1,MEAT_SPECIAL_HANDLING-1-33-A1-2,MEAT_SPECIAL_HANDLING-1-2-B1-1,MEAT_SPECIAL_HANDLING-1-35-B1-1,MEAT_SPECIAL_HANDLING-1-27-A1-2",275,3300,274,3288,0,0,1,12
PANNA COTTA 800G METRO CHEF,321547,1,59590,"MEAT_SPECIAL_HANDLING-11-9-B1-1,MEAT_SPECIAL_HANDLING-10-14-A1-1",29,29,17,17,0,0,12,12
CONFITUR FRAISE 1KG ARO,839589,1,293899,MEAT_SPECIAL_HANDLING-10-35-A3-3,50,50,38,38,0,0,12,12
SAL JP ROQUETTE MC 1K BOX20 ITITALIE,703746,1,703746,MEAT_SPECIAL_HANDLING-32-6-A1-4,32,32,20,20,0,0,12,12
ORATOIRE CHAS.SPL MOUL 75CL,891411,1,null,null,12,12,0,0,0,0,12,12
EXT. VANILTAHITENSIS 0.5KG SEB,631259,1,43286,MEAT_SPECIAL_HANDLING-11-4-A1-5,29,29,17,17,0,0,12,12
MPRO LIQ VAISS MAIN BACT 5L,388044,1,193010,MEAT_SPECIAL_HANDLING-5-5-A1-3,20,20,8,8,0,0,12,12
TABL. CHOCO BLANC ROCH. 100GX5,332618,1,40550,MEAT_SPECIAL_HANDLING-11-29-A4-2,19,19,7,7,0,0,12,12
LANGOUSTINE ENT CRUE 31/40 1KG,205856,1,null,null,12,12,0,0,0,0,12,12
LEMONAID GINGER BIO* 33CL VP,871934,1,280862,MEAT_SPECIAL_HANDLING-5-23-A4-5,5,60,4,48,0,0,1,12
AMARRETTO SAN PIETRO 18D 70CL,655656,1,97038,MEAT_SPECIAL_HANDLING-9-13-A3-5,39,39,27,27,0,0,12,12
MPRO DEGRAISS SURF ALIM 750ML,827263,1,232817,MEAT_SPECIAL_HANDLING-2-2-A1-1,46,46,34,34,0,0,12,12
CDP RSE RAMATERRA 75CL MIL,855174,1,null,null,2,12,0,0,0,0,2,12
MPRO DEBOUCHEUR SOUDE 1L,815966,1,221555,MEAT_SPECIAL_HANDLING-2-2-A2-3,24,24,12,12,0,0,12,12
MC MAYONNAISE  TUBE  850G,397948,1,204768,MEAT_SPECIAL_HANDLING-8-2-A3-6,43,43,31,31,0,0,12,12
MPRO 50 BTE MENU PULP,837329,1,244089,"MEAT_SPECIAL_HANDLING-12-14-A4-2,MEAT_SPECIAL_HANDLING-12-9-A2-5",27,27,15,15,0,0,12,12
LIQUEUR MANDARINE IMP 38D 70CL,213758,1,13760,MEAT_SPECIAL_HANDLING-8-29-A3-3,18,18,6,6,0,0,12,12
PAGO NECTAR ANANAS 20CL  VP,396323,1,202664,MEAT_SPECIAL_HANDLING-4-1-A1-3,8,96,7,84,0,0,1,12
MPRO 250 SERV 2P CREME 40X40,388089,1,193028,MEAT_SPECIAL_HANDLING-4-30-A1-1,21,21,9,9,0,0,12,12
SPRITE 25CL CONS PLEINE,886648,1,null,null,12,12,0,0,0,0,12,12
SAUCE BASILIC 400G BARILLA,835104,1,242125,MEAT_SPECIAL_HANDLING-11-12-A1-1,8,48,6,36,0,0,2,12
"COCA COLA REG PET 1,25L",827222,1,232780,"MEAT_SPECIAL_HANDLING-1-15-B1-1,MEAT_SPECIAL_HANDLING-1-23-B1-2,MEAT_SPECIAL_HANDLING-3-12-A1-3,MEAT_SPECIAL_HANDLING-3-23-B1-1",127,1524,126,1512,0,0,1,12
GOUSSES DE VANILLE BOURBON 75 GRS,827974,1,233907,MEAT_SPECIAL_HANDLING-9-4-A1-3,27,27,15,15,0,0,12,12
LAIT CONC SUCRE TUBE 300G REG,679951,1,73435,MEAT_SPECIAL_HANDLING-10-32-A2-4,27,27,15,15,0,0,12,12
MUSCADE MOULUE 1KG ARO,895625,1,null,null,12,12,0,0,0,0,12,12
CHOCO POUDRE 32% 1KG RIOBA,274117,1,77119,MEAT_SPECIAL_HANDLING-10-5-A2-1,17,17,5,5,0,0,12,12
CTE BLAYE RGE BIO* GAB 75CL,810973,1,217354,"MEAT_SPECIAL_HANDLING-9-23-B1-2,MEAT_SPECIAL_HANDLING-9-23-A3-2",90,90,78,78,0,0,12,12
PULCO CITRONNA 50CL  PET,397636,1,278663,"MEAT_SPECIAL_HANDLING-3-27-A1-2,MEAT_SPECIAL_HANDLING-3-27-B1-1",234,2808,233,2796,0,0,1,12
9854.SPELLEGRIN 20X50CL  PLEIN,226993,1,null,null,12,12,0,0,0,0,12,12
ARG RGE BIO* AL COLECCION 75CL,874600,1,284138,MEAT_SPECIAL_HANDLING-9-25-A3-1,30,30,18,18,0,0,12,12
LAIT UHT ENTIER 1L PPX BK (P,840747,1,247766,MEAT_SPECIAL_HANDLING-20-3-A1-3,74,444,72,432,0,0,2,12
COLONA KETCHUP SQ GM 1000G,222499,1,22501,"MEAT_SPECIAL_HANDLING-7-23-A3-4,MEAT_SPECIAL_HANDLING-7-27-A4-1",61,61,49,49,0,0,12,12
9854.VITTEL    20X50STUB PLEIN,226781,1,null,null,13,13,0,0,0,0,13,13
MOZZA RAPE SAC 2.5KG CANTADORA,650322,1,71252,MEAT_SPECIAL_HANDLING-23-10-A1-3,99,99,85,85,0,0,14,14
FUZETEA 25CL CONSIGNE PLEINE,881810,1,null,null,14,14,0,0,0,0,14,14
