Article Name;Article number (MGB);Var;Locations;MMS Stock;MMS Stock (1 piece);WMS Stock;WMS Stock (1 piece);Pick qty;Pick qty (1 piece);Difference;Difference (1 piece)
MPRO 500 PAP CUISSON 40X60CM;665714;1;MEAT_SPECIAL_HANDLING-7-23-A2-3,MEAT_SPECIAL_HANDLING-7-23-B1-2,MEAT_SPECIAL_HANDLING-7-10-C1-2;213;213;189;189;0;0;24;24
BOUTEILLE OPTIMA ACQUA 0.75L;387042;1;MEAT_SPECIAL_HANDLING-12-32-A1-2;30;30;1;6;0;0;29;24
SPRITE 25CL IVC;886651;1;MEAT_SPECIAL_HANDLING-1-21-A1-1,MEAT_SPECIAL_HANDLING-1-3-B1-2;15;360;14;336;0;0;1;24
MINUTE MAID ORANGE SLIM 33CL;872493;1;MEAT_SPECIAL_HANDLING-4-13-B1-3,MEAT_SPECIAL_HANDLING-3-3-A1-1,MEAT_SPECIAL_HANDLING-2-31-B1-1;161;3864;160;3840;0;0;1;24
FUSILLI ROCHAMBEAU 500G;880547;1;MEAT_SPECIAL_HANDLING-10-20-A4-1;61;61;37;37;0;0;24;24
LAIT CONC SUCRE TUBE 300G REG;679951;1;MEAT_SPECIAL_HANDLING-10-32-A2-4,MEAT_SPECIAL_HANDLING-10-32-A1-2;233;233;209;209;0;0;24;24
ABATILLE STD 50CL PET;396979;1;MEAT_SPECIAL_HANDLING-1-1-B1-1,MEAT_SPECIAL_HANDLING-3-13-B1-1,MEAT_SPECIAL_HANDLING-4-22-A1-1,MEAT_SPECIAL_HANDLING-1-11-B1-1,MEAT_SPECIAL_HANDLING-4-20-B1-1;273;6552;272;6528;0;0;1;24
CDP CH MAUVANN RSE MIL 75CL AO;815592;1;MEAT_SPECIAL_HANDLING-8-35-A3-2;48;48;4;24;0;0;44;24
CIF PISTOL ANTIBACTERIEN 750ML;669072;1;MEAT_SPECIAL_HANDLING-6-5-A1-5;81;81;57;57;0;0;24;24
THOR 30L FUT   VIDE (CONSIGNE);226875;1;null;24;24;0;0;0;0;24;24
RED BULL RED EDITION 25CL;859412;1;MEAT_SPECIAL_HANDLING-4-11-A3-3,MEAT_SPECIAL_HANDLING-3-12-A1-2;19;456;18;432;0;0;1;24
SIROP AGAV SQUEEZ 500G BIO*SUN;683524;1;MEAT_SPECIAL_HANDLING-9-18-A1-5;37;37;13;13;0;0;24;24
ORANGINA SLIM BOITE JAUN 33CL;396521;1;MEAT_SPECIAL_HANDLING-2-18-B1-3,MEAT_SPECIAL_HANDLING-2-13-B1-3,MEAT_SPECIAL_HANDLING-2-3-B1-2,MEAT_SPECIAL_HANDLING-2-13-B1-2,MEAT_SPECIAL_HANDLING-2-3-A1-2;447;10728;446;10704;0;0;1;24
LIQUEUR COCO DELAITRE 18D 70CL;164956;1;MEAT_SPECIAL_HANDLING-8-5-A3-3;52;52;28;28;0;0;24;24
80 GOB CAR BOISS CHAUDE 10CL;842549;1;MEAT_SPECIAL_HANDLING-5-35-A2-2;49;49;24;24;0;0;25;25
CARRE FILET DOUBLE AGN S/V UK;290658;1;null;25.48;25.48;0;0;0;0;25.48;25.48
80 GOB CAR BOISS CHAUDE 18CL;838882;1;MEAT_SPECIAL_HANDLING-5-34-A4-1;62;62;36;36;0;0;26;26
CFPVITTEL      12X100CL PLEIN;226654;1;null;27;27;0;0;0;0;27;27
FEUILLES DE BRICK 170G MC;142157;1;MEAT_SPECIAL_HANDLING-26-16-A3-2,INSPECTION-3;270;270;242;242;0;0;28;28
CONSIGNE PLEINE FUT 6L+CAISSE;226932;1;null;29;29;0;0;0;0;29;29
SOHO LITCHI 15D 70CL;856972;1;MEAT_SPECIAL_HANDLING-9-5-A2-5;61;61;31;31;0;0;30;30
MC PALET CHOCO NOIR 64% 5KG;840435;1;MEAT_SPECIAL_HANDLING-7-6-C1-3,MEAT_SPECIAL_HANDLING-6-36-A1-3;58;58;26;26;0;0;32;32
1/2 POITRINE PORC N1 4F SOS SV;852707;1;MEAT_SPECIAL_HANDLING-24-17-A1-1,MEAT_SPECIAL_HANDLING-25-14-A1-1,MEAT_SPECIAL_HANDLING-26-12-A3-2;136.94;136.94;104.8;104.8;0;0;32.14;32.14
FUT PLEIN ST OMER 20L;180719;1;null;34;34;0;0;0;0;34;34
THOR 30L FUT   PLEIN (CONSIGNE;226830;1;null;35;35;0;0;0;0;35;35
EAU OGEU GAZ VP 75CL;834434;1;null;36;36;0;0;0;0;36;36
9903.EVIAN-BAD.12L.STUB   VIDE;226876;1;null;38;38;0;0;0;0;38;38
CAIS.PERSON.   24X33CL   PLEIN;226661;1;null;39;39;0;0;0;0;39;39
CAIS.SANPELLEGR 12X100CL PLEIN;226690;1;null;39;39;0;0;0;0;39;39
SNICKERS 50G;839290;1;MEAT_SPECIAL_HANDLING-10-28-A2-3;6;240;5;200;0;0;1;40
ARO MAYO ALLEGEE ARO SEAU 5L;662163;1;MEAT_SPECIAL_HANDLING-6-36-B1-2;55;55;15;15;0;0;40;40
MPRO 100 ASS RONDE PAP D 23CM;882541;1;MEAT_SPECIAL_HANDLING-6-30-B1-2;157;157;117;117;0;0;40;40
CACAO PDR PLEIN AROM SAC 1KG;213469;1;MEAT_SPECIAL_HANDLING-11-13-A3-2,MEAT_SPECIAL_HANDLING-9-16-A1-2;80;80;38;38;0;0;42;42
PAIN HAMBURGER D11CM 30X80G;866618;1;UNLOADING-1,DEEP_FROZEN-43-9-B1-4,DEEP_FROZEN-40-8-A1-2,DEEP_FROZEN-43-8-B1-3;152;152;105;105;0;0;47;47
ROCH.THON NAT ALBA 1/4X8 200G;835477;1;MEAT_SPECIAL_HANDLING-11-23-A1-1;8;64;2;16;0;0;6;48
ROCHE DES ECRINS PET 50CL;397104;1;MEAT_SPECIAL_HANDLING-4-4-B1-1,MEAT_SPECIAL_HANDLING-3-27-A1-3,MEAT_SPECIAL_HANDLING-4-12-B1-1,MEAT_SPECIAL_HANDLING-3-27-B1-2,MEAT_SPECIAL_HANDLING-3-10-C1-1,MEAT_SPECIAL_HANDLING-3-31-B1-1;399;9576;397;9528;0;0;2;48
CREME COCO  THAI KITCHEN 1L;865510;1;MEAT_SPECIAL_HANDLING-11-31-C1-3,MEAT_SPECIAL_HANDLING-12-5-B1-2;275;275;227;227;0;0;48;48
SAN PELL 50CL PET;396835;1;MEAT_SPECIAL_HANDLING-3-19-B1-2,MEAT_SPECIAL_HANDLING-3-1-B1-2,MEAT_SPECIAL_HANDLING-3-35-C1-2,MEAT_SPECIAL_HANDLING-1-27-C1-2,MEAT_SPECIAL_HANDLING-1-29-B1-1,MEAT_SPECIAL_HANDLING-3-8-B1-1,MEAT_SPECIAL_HANDLING-3-23-B1-1,MEAT_SPECIAL_HANDLING-3-26-B1-2,MEAT_SPECIAL_HANDLING-3-27-C1-1,MEAT_SPECIAL_HANDLING-1-3-A1-2,MEAT_SPECIAL_HANDLING-4-26-B1-1,MEAT_SPECIAL_HANDLING-3-16-B1-2,MEAT_SPECIAL_HANDLING-1-7-B1-2,MEAT_SPECIAL_HANDLING-1-31-C1-2;1013;24312;1011;24264;0;0;2;48
MPRO 500 BROCH BAMB GOLF 15 CM;893694;1;MEAT_SPECIAL_HANDLING-5-30-A2-1;72;72;22;22;0;0;50;50
MC MOUT.ANCIENNE  SEAU 1KG;834938;1;UNLOADING-1,MEAT_SPECIAL_HANDLING-10-24-A3-5;62;62;7;7;0;0;55;55
FUT VIDE FELSGOLD 30L;180716;1;null;58;58;0;0;0;0;58;58
01 CONSIGNE DEMI-PALETTE EUROPE;892476;1;null;59;59;0;0;0;0;59;59
MPRO 250 SERV 2P CREME 40X40;388089;1;MEAT_SPECIAL_HANDLING-4-30-A1-1,MEAT_SPECIAL_HANDLING-6-2-C1-3;112;112;52;52;0;0;60;60
LAIT UHT ENTIER 6X1L BK CQLP;891556;1;MEAT_SPECIAL_HANDLING-20-4-A1-1;110;110;40;40;0;0;70;70
PRINGLES CREME OIGNON    40G;839605;1;MEAT_SPECIAL_HANDLING-12-6-A2-4;22;264;16;192;0;0;6;72
CROUTONS CUBIQUES NATURE 500G;825395;1;MEAT_SPECIAL_HANDLING-9-34-A1-2;84;84;12;12;0;0;72;72
MC MOUTARDE DIJON SEAU 1KG;682420;1;null;78;78;0;0;0;0;78;78
ARO HUILE TOURNESOL 10L;877555;1;MEAT_SPECIAL_HANDLING-6-24-B1-3,MEAT_SPECIAL_HANDLING-6-27-C1-1,MEAT_SPECIAL_HANDLING-6-28-C1-2,MEAT_SPECIAL_HANDLING-7-5-C1-3,MEAT_SPECIAL_HANDLING-7-6-B1-3,MEAT_SPECIAL_HANDLING-6-25-C1-3,MEAT_SPECIAL_HANDLING-6-13-C1-3,MEAT_SPECIAL_HANDLING-7-6-B1-1,MEAT_SPECIAL_HANDLING-7-5-C1-2,MEAT_SPECIAL_HANDLING-6-21-B1-1,MEAT_SPECIAL_HANDLING-7-5-C1-1,MEAT_SPECIAL_HANDLING-6-31-B1-1,MEAT_SPECIAL_HANDLING-7-26-B1-1,MEAT_SPECIAL_HANDLING-5-17-A1-1;948;948;870;870;0;0;78;78
MPRO 500 PAILLE KRAFT D6 20CM;888219;1;MEAT_SPECIAL_HANDLING-6-9-A2-2,MEAT_SPECIAL_HANDLING-6-26-B1-3,MEAT_SPECIAL_HANDLING-6-11-C1-3;226;226;146;146;0;0;80;80
OIGNONS FRITS 2KG METRO CHEF;891612;1;MEAT_SPECIAL_HANDLING-10-35-C1-1,IN-1;89;89;9;9;0;0;80;80
FUZETEA 25CL CONSIGNE PLEINE;881810;1;null;84;84;0;0;0;0;84;84
SCHWEPPES AGRUM24X25CL PLEIN;633936;1;null;92;92;0;0;0;0;92;92
MPRO 250 RINCE DOIGTS CIT;387570;1;MEAT_SPECIAL_HANDLING-6-9-C1-1,MEAT_SPECIAL_HANDLING-5-6-A1-2;173;173;77;77;0;0;96;96
FUT PLEIN FELSGOLD 30L;180717;1;null;101;101;0;0;0;0;101;101
VINAIGRE BLANC 8° - 1L ARO;892812;1;MEAT_SPECIAL_HANDLING-6-7-C1-3,MEAT_SPECIAL_HANDLING-6-34-B1-1,MEAT_SPECIAL_HANDLING-8-36-C1-1,UNLOADING-1;67;804;58;696;0;0;9;108
AVOCAT HASS 203/243g PC18 C1 ISR ISRAEL;762965;1;null;6;108;0;0;0;0;6;108
MC SAUCE PIZZA 5/1;152851;1;MEAT_SPECIAL_HANDLING-7-2-A1-3,MEAT_SPECIAL_HANDLING-6-32-B1-2;313;313;203;203;0;0;110;110
CAISSE COCA    24X33CL VIDE;226820;1;null;137;137;0;0;0;0;137;137
MILKA BROWNIE 50G PRES.;839654;1;null;6;144;0;0;0;0;6;144
FARINE PZ3 T00 W280 5KG;321064;1;MEAT_SPECIAL_HANDLING-6-33-A1-1,MEAT_SPECIAL_HANDLING-6-33-B1-3;369;369;209;209;0;0;160;160
9854.EVIAN-BAD.20X50STUB.PLEIN;226704;1;null;163;163;0;0;0;0;163;163
CIRIO TOMATE CONCASSEE BTE 3/1;663993;1;MEAT_SPECIAL_HANDLING-7-19-A1-1,MEAT_SPECIAL_HANDLING-11-25-A4-2,MEAT_SPECIAL_HANDLING-9-28-C1-1;400;400;220;220;0;0;180;180
9993. ORANGINA 39X25CL PLEIN;226658;1;null;190;190;0;0;0;0;190;190
CAISSE COCA    24X33CL PLEIN;226662;1;null;194;194;0;0;0;0;194;194
LAIT UHT 1/2ECR 6X1L BK CQLP;891594;1;MEAT_SPECIAL_HANDLING-20-6-A1-3;239;239;29;29;0;0;210;210
DUMATOS BIO* 33CL VP;852813;1;null;20;240;0;0;0;0;20;240
MPRO SAC POUB INCORP 50X50L;874129;1;MEAT_SPECIAL_HANDLING-4-26-A1-2;241;241;1;1;0;0;240;240
COCA COLA PET 50CL;396924;1;MEAT_SPECIAL_HANDLING-3-15-A1-2,MEAT_SPECIAL_HANDLING-3-16-B1-1,MEAT_SPECIAL_HANDLING-1-21-B1-1,MEAT_SPECIAL_HANDLING-4-28-B1-2,MEAT_SPECIAL_HANDLING-12-27-B1-1,MEAT_SPECIAL_HANDLING-3-20-B1-1,MEAT_SPECIAL_HANDLING-3-25-B1-2;532;12768;522;12528;0;0;10;240
DUMATOS BIO* CAN SLIM 25CL;852815;1;null;12;288;0;0;0;0;12;288
9903.EVIAN-BAD.12L.STUB  PLEIN;226762;1;null;300;300;0;0;0;0;300;300
BEURRE DX PLQ 500G METRO CHEF;886562;1;MEAT_SPECIAL_HANDLING-24-8-B1-3,MEAT_SPECIAL_HANDLING-23-10-A1-1,MEAT_SPECIAL_HANDLING-20-5-B1-1,MEAT_SPECIAL_HANDLING-23-20-A1-1,MEAT_SPECIAL_HANDLING-20-16-B1-1,MEAT_SPECIAL_HANDLING-21-2-A1-1;6240;6240;5445;5939;0;0;795;301
MC MOUTARDE DIJON 5KG;834945;1;MEAT_SPECIAL_HANDLING-6-23-A1-3;387;387;27;27;0;0;360;360
MPRO SAC POUB INCORP 30X130L;819211;1;MEAT_SPECIAL_HANDLING-6-23-B1-3,MEAT_SPECIAL_HANDLING-6-21-A1-1,MEAT_SPECIAL_HANDLING-8-34-C1-2,MEAT_SPECIAL_HANDLING-6-27-C1-3;1020;1020;596;596;0;0;424;424
MPRO SAC POUB COULISS 30X50L;819179;1;MEAT_SPECIAL_HANDLING-6-13-A2-3,MEAT_SPECIAL_HANDLING-6-35-C1-1;633;633;201;201;0;0;432;432
LAIT 1/2ECR UHT BT1L MC ENGAGE;864433;1;MEAT_SPECIAL_HANDLING-20-3-B1-2,MEAT_SPECIAL_HANDLING-20-3-A1-2;279;1674;159;954;0;0;120;720
LAIT UHT 1/2ECR 1L PPX BK (P;840905;1;MEAT_SPECIAL_HANDLING-20-9-B1-2,MEAT_SPECIAL_HANDLING-23-16-A1-3,MEAT_SPECIAL_HANDLING-20-9-B1-4,MEAT_SPECIAL_HANDLING-20-12-B1-2,MEAT_SPECIAL_HANDLING-20-6-B1-2,MEAT_SPECIAL_HANDLING-20-11-B1-2,MEAT_SPECIAL_HANDLING-20-12-B1-1,MEAT_SPECIAL_HANDLING-20-5-B1-4,MEAT_SPECIAL_HANDLING-20-4-B1-3;1294;7764;1154;6924;0;0;140;840
FARINE DE BLE T55 1KG;859437;1;MEAT_SPECIAL_HANDLING-11-29-C1-2,MEAT_SPECIAL_HANDLING-9-26-C1-1,MEAT_SPECIAL_HANDLING-9-8-C1-3,MEAT_SPECIAL_HANDLING-9-14-C1-2,MEAT_SPECIAL_HANDLING-9-16-C1-2;436;4360;351;3510;0;0;85;850
LAIT UHT ENTIER 1L PPX BK (P;840747;1;MEAT_SPECIAL_HANDLING-20-3-A1-3;150;900;5;30;0;0;145;870
*SUCRE MCX BLC N 4 1KG ROCHAMB;839621;1;null;168;1008;0;0;0;0;168;1008
OIGNONS EN DES 2 5KG METROCHEF;854332;1;DEEP_FROZEN-40-1-A1-4,UNLOADING-1;47;47;83;83;0;0;-36;-36
BRIQUE BREBIS 2 2KG ENV MC;885824;1;MEAT_SPECIAL_HANDLING-25-3-A4-8,MEAT_SPECIAL_HANDLING-23-12-B1-3;249.05;249.05;261.7;261.7;0;0;-12.649999999999977;-12.649999999999977
FELSGOLD BLANCHE 4 5D 33CL VP;881866;1;MEAT_SPECIAL_HANDLING-2-36-A1-2,MEAT_SPECIAL_HANDLING-5-31-A1-3;14;168;15;180;0;0;-1;-12
ENTRECOTE 3 5/4KG VBF S/P;385334;1;MEAT_SPECIAL_HANDLING-26-9-A4-5;0.15;0.15;11.38;11.38;0;0;-11.23;-11.23
MOZZA FIOR LATE 2 5KG CANTADOR;893025;1;MEAT_SPECIAL_HANDLING-23-12-A1-2,MEAT_SPECIAL_HANDLING-23-8-B1-2;40;40;50;50;0;0;-10;-10
ROCHAMBEAU LIMONADE PET 1 5L;396779;1;MEAT_SPECIAL_HANDLING-3-26-B1-1,MEAT_SPECIAL_HANDLING-3-14-C1-2,MEAT_SPECIAL_HANDLING-3-18-B1-2,MEAT_SPECIAL_HANDLING-4-18-B1-3,MEAT_SPECIAL_HANDLING-4-18-C1-3,MEAT_SPECIAL_HANDLING-3-12-A1-3;277;1662;278;1668;0;0;-1;-6
JB SEC BELMAGRO S/OS 5 5KENV6M;140924;1;MEAT_SPECIAL_HANDLING-25-5-A1-1;15.36;15.36;20.64;20.64;0;0;-5.280000000000001;-5.280000000000001
MOZZA RAPE SAC 2 5KG ARO;340259;1;MEAT_SPECIAL_HANDLING-23-13-A1-3,MEAT_SPECIAL_HANDLING-20-19-B1-2;10;10;15;15;0;0;-5;-5
1/2 JB SPECK 2 5KG ENV 3M;157070;1;MEAT_SPECIAL_HANDLING-24-13-A1-4,MEAT_SPECIAL_HANDLING-24-16-A1-6;56.03;56.03;60.96;60.96;0;0;-4.93;-4.93
LEVURE 500G*5 HIRONDELLE 2 5KG;840730;1;MEAT_SPECIAL_HANDLING-23-7-A1-3,MEAT_SPECIAL_HANDLING-25-17-A2-3;29;29;33;33;0;0;-4;-4
TOMME GRISE 45% 1 9KGENV MIL;829241;1;MEAT_SPECIAL_HANDLING-24-16-A4-3,MEAT_SPECIAL_HANDLING-24-12-A2-7;89.48;89.48;93.14;93.14;0;0;-3.6599999999999966;-3.6599999999999966
COEUR RTK 2 5KG+ VBF PAD ECLAT;383417;1;MEAT_SPECIAL_HANDLING-24-16-A4-5,MEAT_SPECIAL_HANDLING-26-20-A3-7;43.08;43.08;46.67;46.67;0;0;-3.5900000000000034;-3.5900000000000034
1/32COMTE AOP 8M 1 2KGENV RJ;829443;1;MEAT_SPECIAL_HANDLING-25-17-A1-6,MEAT_SPECIAL_HANDLING-24-20-A1-1;49.69;49.69;52.75;52.75;0;0;-3.0600000000000023;-3.0600000000000023
1/2 FROMAGE PESTO ROUGE 2 5KGENV;393495;1;MEAT_SPECIAL_HANDLING-22-13-A1-1;18.83;18.83;21.72;21.72;0;0;-2.8900000000000006;-2.8900000000000006
1/2 POITRINE FUM N2 2 15KG ENV;855421;1;MEAT_SPECIAL_HANDLING-26-9-A4-1;19.3;19.3;22.06;22.06;0;0;-2.759999999999998;-2.759999999999998
QUINOA DE FRANCE 2 5KG VP;163778;1;MEAT_SPECIAL_HANDLING-9-18-A4-4;3;3;5;5;0;0;-2;-2
HACHE VR 20%MG VBF 1 3KG S/AT;326537;1;MEAT_SPECIAL_HANDLING-26-2-A3-6,MEAT_SPECIAL_HANDLING-26-20-A3-5,MEAT_SPECIAL_HANDLING-26-10-A1-7;38;38;40;40;0;0;-2;-2
PDT LAMELLE JOSY 2 5KG;856014;1;MEAT_SPECIAL_HANDLING-24-18-A1-3;1;1;3;3;0;0;-2;-2
SCISSE VIENNOISE SUP BN 2 3KG;829230;1;MEAT_SPECIAL_HANDLING-26-19-A1-8;10.45;10.45;12.4;12.4;0;0;-1.950000000000001;-1.950000000000001
1/4 MORBIER AOP 60J 1 7KGE JOU;636433;1;MEAT_SPECIAL_HANDLING-26-1-A1-5;19.59;19.59;21.3;21.3;0;0;-1.7100000000000009;-1.7100000000000009
1/32COMTE AOP 18M 1 2KGENV RJ;829219;1;MEAT_SPECIAL_HANDLING-25-17-A1-2;21.6;21.6;23.26;23.26;0;0;-1.6600000000000001;-1.6600000000000001
BLEU GOURMAGE 1 9KG ENV VDC;829407;1;MEAT_SPECIAL_HANDLING-25-3-A1-8;30.99;30.99;32.6;32.6;0;0;-1.610000000000003;-1.610000000000003
1/2 POITRNE FUM N1 MC 1 8KGENV;636645;1;MEAT_SPECIAL_HANDLING-26-9-A3-5;15.45;15.45;17.03;17.03;0;0;-1.5800000000000018;-1.5800000000000018
CHISTORRA PORC 1 5KG ENV SV;291028;1;MEAT_SPECIAL_HANDLING-26-20-A1-6;26.5;26.5;28.07;28.07;0;0;-1.5700000000000003;-1.5700000000000003
SCISSON SEC PP 1 4KG ENV RUST;829380;1;MEAT_SPECIAL_HANDLING-26-14-A2-7;17.9;17.9;19.17;19.17;0;0;-1.2700000000000031;-1.2700000000000031
MC POIS CHICHES 8MM 2 5KG;837660;1;MEAT_SPECIAL_HANDLING-9-36-A2-5;14;14;15;15;0;0;-1;-1
RICOTTA VACHE 1 5KG MC;236216;1;MEAT_SPECIAL_HANDLING-24-13-A1-3;57;57;58;58;0;0;-1;-1
TOMME BLANCHE 2 2KGENV MONTSAL;829373;1;MEAT_SPECIAL_HANDLING-25-3-A2-6;22.82;22.82;23.2;23.2;0;0;-0.379999999999999;-0.379999999999999
1/2 RACLETTE 3 5 KG ENV MC;852550;1;MEAT_SPECIAL_HANDLING-24-14-A4-8;23.33;23.33;23.59;23.59;0;0;-0.26000000000000156;-0.26000000000000156
ROSETTE 2 5KG ENV RUSTADOU;154606;1;MEAT_SPECIAL_HANDLING-25-12-A1-9,MEAT_SPECIAL_HANDLING-25-11-A3-9;46.89;46.89;47.03;47.03;0;0;-0.14000000000000057;-0.14000000000000057
ST NECT FERM AOP 1 5KGENV MDF;675280;1;MEAT_SPECIAL_HANDLING-24-14-A2-2;12.4;12.4;12.49;12.49;0;0;-0.08999999999999986;-0.08999999999999986
1/16COMTE AOP 4M 2 3KGENV ER;829275;1;MEAT_SPECIAL_HANDLING-25-17-A1-1;40.49;40.49;40.57;40.57;0;0;-0.0799999999999983;-0.0799999999999983
JB CHOIX PARIS DD 6 6KEN PULLM;829378;1;MEAT_SPECIAL_HANDLING-24-12-A2-4,MEAT_SPECIAL_HANDLING-26-13-A4-5;63.6;63.6;63.66;63.66;0;0;-0.05999999999999517;-0.05999999999999517
1/2ROQUEF AOP LC 1 35KGENV MDF;829444;1;MEAT_SPECIAL_HANDLING-25-13-A4-4;16.2;16.2;16.25;16.25;0;0;-0.05000000000000071;-0.05000000000000071
BOUDIN NOIR ANC 1 7KG ENV RUST;177198;1;MEAT_SPECIAL_HANDLING-26-19-A2-9;13.67;13.67;13.71;13.71;0;0;-0.040000000000000924;-0.040000000000000924
ST NECT LAIT AOP 1 5KGENV CLOU;829245;1;MEAT_SPECIAL_HANDLING-22-21-A1-2;195.37;195.37;195.41;195.41;0;0;-0.03999999999999204;-0.03999999999999204
1/16COMTE AOP 6M 2 3KG ENV RJ;883437;1;MEAT_SPECIAL_HANDLING-25-17-A1-7;36.75;36.75;36.78;36.78;0;0;-0.030000000000001137;-0.030000000000001137
FILET 3/3 5KG VBF S/P;383410;1;MEAT_SPECIAL_HANDLING-26-17-A4-8,MEAT_SPECIAL_HANDLING-25-18-A4-8;35.5;35.5;35.53;35.53;0;0;-0.030000000000001137;-0.030000000000001137
OSSAU IRATY PRIM AOP 4 5KG;833764;1;MEAT_SPECIAL_HANDLING-26-7-A4-8,MEAT_SPECIAL_HANDLING-25-10-A4-5;49.06;49.06;49.08;49.08;0;0;-0.01999999999999602;-0.01999999999999602
EMMENTAL LC BLC 3 5KGENV DOMIS;393571;1;MEAT_SPECIAL_HANDLING-24-18-A2-5;34.73;34.73;34.74;34.74;0;0;-0.010000000000005116;-0.010000000000005116
ROND DE L'AVEYRON 1 3KGENV RUS;805806;1;MEAT_SPECIAL_HANDLING-25-4-A1-2,MEAT_SPECIAL_HANDLING-25-8-A1-5;24.9;24.9;24.91;24.91;0;0;-0.010000000000001563;-0.010000000000001563
1/2 COPPA 1 5KGENV SEL SEC SV;829314;1;MEAT_SPECIAL_HANDLING-25-3-A4-4;7.06;7.06;7.07;7.07;0;0;-0.010000000000000675;-0.010000000000000675
1/4MORBIER AOP45J 1 7KGENV JUR;886911;1;MEAT_SPECIAL_HANDLING-23-12-A1-3;1.68;1.68;1.69;1.69;0;0;-0.010000000000000009;-0.010000000000000009
BLOC JB SERRANO 8M 2 5KG ENV;630378;1;null;-0.01;-0.01;0;0;0;0;-0.01;-0.01
1/2BLEU CAUSSES AOP 1 5KGENMDF;162701;1;MEAT_SPECIAL_HANDLING-26-11-A1-2;2.39;2.39;2.4;2.4;0;0;-0.009999999999999787;-0.009999999999999787
SCISSE MORTEAU CRU 1 4KGEN RUS;884351;1;MEAT_SPECIAL_HANDLING-26-7-A1-8;8.88;8.88;8.89;8.89;0;0;-0.009999999999999787;-0.009999999999999787
KNACKS BN 1 6 KG ENV;156565;1;MEAT_SPECIAL_HANDLING-26-15-A1-7;14.16;14.16;14.17;14.17;0;0;-0.009999999999999787;-0.009999999999999787
1/2FOURM AMBERT AOP 1 2KGENMDF;829508;1;MEAT_SPECIAL_HANDLING-24-12-A2-6;6.32;6.32;6.33;6.33;0;0;-0.009999999999999787;-0.009999999999999787
1/32CANTALAOP LC ED 1 25KGENVMDF;829592;1;MEAT_SPECIAL_HANDLING-26-19-A4-3;4.62;4.62;4.63;4.63;0;0;-0.009999999999999787;-0.009999999999999787
TOMME SAVOIE IGP 1 5KG ENV MDF;862169;1;MEAT_SPECIAL_HANDLING-25-12-A3-3;13.84;13.84;13.83;13.83;0;0;0.009999999999999787;0.009999999999999787
TOMME SAVOIE IGP LC 1 7KGEN DC;829410;1;MEAT_SPECIAL_HANDLING-26-3-A2-6;41.59;41.59;41.58;41.58;0;0;0.010000000000005116;0.010000000000005116
1/2 PORCHETTA MONTAG 5 3KG ENV;397502;1;MEAT_SPECIAL_HANDLING-26-4-A3-1,MEAT_SPECIAL_HANDLING-26-19-A1-3;94.01;94.01;94;94;0;0;0.010000000000005116;0.010000000000005116
1/4ABONDANCE AOP 2 5KGENV MDF;680598;1;MEAT_SPECIAL_HANDLING-25-12-A3-2;7;7;6.5;6.5;0;0;0.5;0.5
LAIT CONC NSUC 240X7 5 REGILA;857475;1;MEAT_SPECIAL_HANDLING-11-5-A3-5;7;7;6;6;0;0;1;1
PATE ARACHID KAHUET SEAU 2 5KG;888782;1;MEAT_SPECIAL_HANDLING-11-9-A4-4,MEAT_SPECIAL_HANDLING-9-28-A1-4;29;29;28;28;0;0;1;1
HACHE VR 15%MG VBF 1 5KG S/AT;210169;1;null;1;1;0;0;0;0;1;1
MC FOND DE VOLAILLE 29 7L 750G;156368;1;MEAT_SPECIAL_HANDLING-10-26-A3-3;14;14;13;13;0;0;1;1
PLAQUE MARGARIN 2 5 MM X10 MC;883345;1;DEEP_FROZEN-43-2-A4-8;7;7;6;6;0;0;1;1
1/4MORBIER AOP LC 45J 1 7KGENV;829479;1;MEAT_SPECIAL_HANDLING-24-14-A4-9;20.2;20.2;18.54;18.54;0;0;1.6600000000000001;1.6600000000000001
LEVURE 500G*5 LEVAREAL 2 5KG;840797;1;MEAT_SPECIAL_HANDLING-25-7-A2-9;14;14;12;12;0;0;2;2
PC RICHELIEU 2 5K ENV RUSTADOU;177196;1;MEAT_SPECIAL_HANDLING-26-9-A1-6,MEAT_SPECIAL_HANDLING-26-13-A1-4;42.64;42.64;40.57;40.57;0;0;2.0700000000000003;2.0700000000000003
DESPERADOS 5 9D 12X33CL VP;148310;1;MEAT_SPECIAL_HANDLING-2-5-A1-1,MEAT_SPECIAL_HANDLING-3-17-C1-1,MEAT_SPECIAL_HANDLING-5-21-C1-4;103;103;100;100;0;0;3;3
AMORA MAYO SEAU HAUTE FERMETE 4 7KG;839863;1;MEAT_SPECIAL_HANDLING-11-4-A2-4,MEAT_SPECIAL_HANDLING-10-21-A1-2;19;19;15;15;0;0;4;4
PDT QUARTIER PEAU JOSY 2 5KG;856020;1;null;4;4;0;0;0;0;4;4
SPATZLI AUX OEUFS 2 5 KG;806388;1;DEEP_FROZEN-43-17-A2-3,DEEP_FROZEN-43-17-A2-4,UNLOADING-1;26;26;18;18;0;0;8;8
