Article Name,Article number (MGB),Var,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
MC SCE SALAD MOUT ANCIEN 4.9KG,804339,1,MEAT_SPECIAL_HANDLING-9-36-A1-4,13,13,16,16,0,0,-3,-3
MELANGE SALE SEAU 3KG MC,176893,1,MEAT_SPECIAL_HANDLING-11-5-A2-2,3,3,6,6,0,0,-3,-3
FETA AOP CUBES 900G METRO CHEF,893338,1,"MEAT_SPECIAL_HANDLING-22-12-A1-2,MEAT_SPECIAL_HANDLING-25-14-B1-1,MEAT_SPECIAL_HANDLING-21-19-B1-2",275,275,278,278,0,0,-3,-3
50 PORTE GOBELET PAR 4,172417,1,"MEAT_SPECIAL_HANDLING-7-33-A4-4,MEAT_SPECIAL_HANDLING-5-24-A1-5",17,17,20,20,0,0,-3,-3
MAGRET FUME TR 250G IGP MC,255285,1,MEAT_SPECIAL_HANDLING-25-15-A2-3,62,62,65,65,0,0,-3,-3
200 BARQ FRITE 480G,876020,1,"MEAT_SPECIAL_HANDLING-12-14-A1-1,MEAT_SPECIAL_HANDLING-12-13-A2-5",14,14,17,17,0,0,-3,-3
MC LENTILLES VERTES 5KG,837656,1,"MEAT_SPECIAL_HANDLING-8-28-C1-2,MEAT_SPECIAL_HANDLING-6-18-A1-3",40,40,43,43,0,0,-3,-3
CACHACA DELAITRE 38D BIB 3L,892156,1,"INSPECTION-3,IN-1,MEAT_SPECIAL_HANDLING-9-13-A3-1",15,15,18,18,0,0,-3,-3
CH ARCINS HT MED 37.5CL,808819,1,MEAT_SPECIAL_HANDLING-9-25-A2-3,9,9,12,12,0,0,-3,-3
Q. CREV CRU DECO ARG 800G,854657,1,"DEEP_FROZEN-43-9-A2-1,DEEP_FROZEN-40-2-B1-4,DEEP_FROZEN-43-17-A3-3",74,74,77,77,0,0,-3,-3
CITR NT PRIMO MC 1.5K C.5 BOX50 C1 ESESPAGNE,762701,1,MEAT_SPECIAL_HANDLING-30-4-A1-4,8,8,11,11,0,0,-3,-3
50 BTE BURGER NOIR 15X14,847700,1,"MEAT_SPECIAL_HANDLING-12-14-A1-3,MEAT_SPECIAL_HANDLING-12-14-A3-4",34,34,37,37,0,0,-3,-3
HARIBO BANAN'S TUBO 210,325704,1,MEAT_SPECIAL_HANDLING-11-15-A4-3,13,13,16,16,0,0,-3,-3
JB CRU PAYS 20T 500G,322311,1,MEAT_SPECIAL_HANDLING-26-15-A3-1,26,26,29,29,0,0,-3,-3
CROTTIN CHEVRE 12X60G ARO,892904,1,MEAT_SPECIAL_HANDLING-26-13-A4-7,0,0,3,3,0,0,-3,-3
PALOURDE JAP M B.QUIBERON X3 EL/FR.RUDITAPES PHILIPIN.,92718,1,null,-1,-3,0,0,0,0,-1,-3
CAMEMBERT 240GX3 METRO CHEF,892967,1,MEAT_SPECIAL_HANDLING-21-18-A1-3,75,75,78,78,0,0,-3,-3
12 CUISSE CANARCONFIT 5/1 IGP,207824,1,"MEAT_SPECIAL_HANDLING-12-1-B1-1,IN-1,MEAT_SPECIAL_HANDLING-11-17-C1-2,MEAT_SPECIAL_HANDLING-11-17-A2-2",37,37,40,40,0,0,-3,-3
MPRO LIQ LAVE VERRE 1L,685417,1,MEAT_SPECIAL_HANDLING-6-4-A2-5,17,17,20,20,0,0,-3,-3
MANGUE MORCEAUX 1KG MC,121553,1,"DEEP_FROZEN-40-1-A1-1,DEEP_FROZEN-40-5-B1-4,DEEP_FROZEN-41-4-B1-2,DEEP_FROZEN-40-1-B1-2,DEEP_FROZEN-40-5-B1-2",1084,1084,1087,1087,0,0,-3,-3
HLE AMPHORALINE BIDON 5L,155097,1,"MEAT_SPECIAL_HANDLING-7-20-A1-2,MEAT_SPECIAL_HANDLING-6-19-C1-3",72,72,75,75,0,0,-3,-3
MPRO SAC POUBELLE COMP 15X100L,335063,1,MEAT_SPECIAL_HANDLING-6-8-A4-2,20,20,23,23,0,0,-3,-3
ARO DEMI-POIRES SIROP LG 5/1,843723,1,"MEAT_SPECIAL_HANDLING-10-17-A3-2,IN-1",14,14,17,17,0,0,-3,-3
LAIT COCO PET AMPAWA 1L,806220,1,MEAT_SPECIAL_HANDLING-6-27-A1-2,90,90,93,93,0,0,-3,-3
MPRO 100 GANT VINYL L,389252,1,"MEAT_SPECIAL_HANDLING-7-29-A3-3,MEAT_SPECIAL_HANDLING-7-8-A1-1",304,304,307,307,0,0,-3,-3
VELOUTE 16*125G FRUIX,217763,1,"INSPECTION-1,MEAT_SPECIAL_HANDLING-23-10-B1-2,MEAT_SPECIAL_HANDLING-20-4-A1-4",77,77,80,80,0,0,-3,-3
GESIERS DINDE  EMIN 5/1,835666,1,"MEAT_SPECIAL_HANDLING-10-1-C1-2,MEAT_SPECIAL_HANDLING-6-13-A4-2,MEAT_SPECIAL_HANDLING-6-11-B1-3",96,96,99,99,0,0,-3,-3
MC DBLE CONC TOMATE 4/4 X3,336438,1,"MEAT_SPECIAL_HANDLING-8-4-A1-3,MEAT_SPECIAL_HANDLING-10-35-A2-2",30,30,33,33,0,0,-3,-3
COLONA BARBECUE SQ GM 900G,631019,1,"MEAT_SPECIAL_HANDLING-7-1-A1-2,MEAT_SPECIAL_HANDLING-7-31-A3-3",23,23,26,26,0,0,-3,-3
SAL ICEBERG MC DEMIPAL PC280 C1 ESESPAGNE,761201,1,"MEAT_SPECIAL_HANDLING-31-8-A1-3,MEAT_SPECIAL_HANDLING-31-8-B1-1,MEAT_SPECIAL_HANDLING-31-9-A1-3",743,743,746,746,0,0,-3,-3
GRESSIN SUPER  VITAVIGOR 350G,684175,1,MEAT_SPECIAL_HANDLING-11-23-A4-3,14,14,17,17,0,0,-3,-3
GERME DE RADIS POURPRE 85GR FR,673086,1,"MEAT_SPECIAL_HANDLING-25-9-A2-9,INSPECTION-3",8,8,8,8,3,3,-3,-3
HUILE SP FRITUR GIDOLEI 10L,335890,1,"MEAT_SPECIAL_HANDLING-8-6-C1-1,MEAT_SPECIAL_HANDLING-8-12-B1-3,MEAT_SPECIAL_HANDLING-5-17-C1-2,MEAT_SPECIAL_HANDLING-6-28-B1-3",96,96,99,99,0,0,-3,-3
"1/2 FROMAGE PESTO ROUGE 2,5KGENV",393495,1,MEAT_SPECIAL_HANDLING-22-13-A1-1,4.9,4.9,7.79,7.79,0,0,-2.8899999999999997,-2.8899999999999997
HT CUISS PLT JNE*20 SV LNA FR,891652,1,"INSPECTION-1,MEAT_SPECIAL_HANDLING-25-6-A1-3",35.86,35.86,38.67,38.67,0,0,-2.8100000000000023,-2.8100000000000023
NOIX BOEUF SECHE 2KG ENV HALAL,881635,1,null,-2.8,-2.8,0,0,0,0,-2.8,-2.8
ROTI PORC ECHINE SOS VPF SV MC,894604,1,MEAT_SPECIAL_HANDLING-22-8-A1-2,27.32,27.32,30.09,30.09,0,0,-2.7699999999999996,-2.7699999999999996
"1/2 POITRINE FUM N2 2,15KG ENV",855421,1,MEAT_SPECIAL_HANDLING-26-9-A4-1,8.95,8.95,11.71,11.71,0,0,-2.7600000000000016,-2.7600000000000016
1/2 PROVOLONE DOUX 800GENV AMB,839937,1,MEAT_SPECIAL_HANDLING-23-7-A1-1,19.05,19.05,21.75,21.75,0,0,-2.6999999999999993,-2.6999999999999993
PATE CAMPAGN ANC 3KG ENV RUSTA,651253,1,"MEAT_SPECIAL_HANDLING-25-21-A4-9,MEAT_SPECIAL_HANDLING-25-7-A4-1",29.43,29.43,32.03,32.03,0,0,-2.6000000000000014,-2.6000000000000014
1/2 JB VENDE ANC RUST 3KENV 4M,829368,1,MEAT_SPECIAL_HANDLING-26-16-A3-7,44.33,44.33,46.84,46.84,0,0,-2.510000000000005,-2.510000000000005
ROTI BOEUF MACREUSE MC 2KG ENV,636878,1,MEAT_SPECIAL_HANDLING-26-9-A3-8,9.4,9.4,11.79,11.79,0,0,-2.389999999999999,-2.389999999999999
TENTACULE ENCORNET DEC 2X2 S/AT P/OP B.DOSIDICUS GIGAS,707414,1,FISH-54-5-A1-1,6.43,6.43,8.52,8.52,0,0,-2.09,-2.09
PC SUCCESS S/V 2KG ENVIRON,674448,1,MEAT_SPECIAL_HANDLING-25-19-A4-8,13.99,13.99,16.02,16.02,0,0,-2.0299999999999994,-2.0299999999999994
MPRO LIQ RINCAGE MACHINE 10L,813600,1,"IN-1,MEAT_SPECIAL_HANDLING-2-12-A1-1",10,10,12,12,0,0,-2,-2
TORTILLA NATURE 750G MC,399585,1,"MEAT_SPECIAL_HANDLING-9-18-C1-2,MEAT_SPECIAL_HANDLING-11-17-B1-2,MEAT_SPECIAL_HANDLING-11-17-A2-1",161,161,163,163,0,0,-2,-2
COINTREAU 40D 70CL,387616,1,MEAT_SPECIAL_HANDLING-8-9-A3-3,35,35,37,37,0,0,-2,-2
MELANGE GOURM. METRO CH500G UE,334997,1,MEAT_SPECIAL_HANDLING-26-16-A2-3,21,21,21,21,2,2,-2,-2
TOM RDE GRP COCKTAIL 3.5K C1 FR FRANCE,710714,1,MEAT_SPECIAL_HANDLING-33-13-A2-8,2,2,4,4,0,0,-2,-2
SEL FIN CEREBOS SEAU 5 KG,834841,1,"MEAT_SPECIAL_HANDLING-6-8-B1-3,MEAT_SPECIAL_HANDLING-6-8-B1-2,MEAT_SPECIAL_HANDLING-6-18-A1-2",258,258,260,260,0,0,-2,-2
TOM CER RDE RGE 4K C1 FRFRANCE,82836,1,MEAT_SPECIAL_HANDLING-30-5-A1-2,7,7,9,9,0,0,-2,-2
CHAMP SHIITAKE 2K FRFRANCE,12910,1,MEAT_SPECIAL_HANDLING-33-13-A1-4,4,4,6,6,0,0,-2,-2
MPRO 100 GANT LATEX S,804789,1,"MEAT_SPECIAL_HANDLING-7-31-A4-4,MEAT_SPECIAL_HANDLING-7-30-B1-1",185,185,187,187,0,0,-2,-2
MARJOLAINE BOTTE MC 30GX2,703178,1,MEAT_SPECIAL_HANDLING-33-8-A2-2,10,20,11,22,0,0,-1,-2
PORTO ROUGE DON PABLO 19D 75CL,810219,1,"MEAT_SPECIAL_HANDLING-9-9-A3-4,MEAT_SPECIAL_HANDLING-8-19-A2-5",42,42,39,44,0,0,3,-2
CREVETTE CRUE DEC 30/40 X2 EL/EQU.PENAEUS VANNAMEI,37327,1,"CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1,FISH-53-4-A1-2",4,8,5,10,0,0,-1,-2
"PDT LAMELLE JOSY 2,5KG",856014,1,MEAT_SPECIAL_HANDLING-24-18-A1-3,11,11,13,13,0,0,-2,-2
AIGUILLETTE HAPPYVORE 1KG,896743,1,"DEEP_FROZEN-42-2-B1-4,DEEP_FROZEN-42-2-A1-3",73,73,75,75,0,0,-2,-2
CHAP PANKO GOLDEN TURTLE 1KG,394234,1,MEAT_SPECIAL_HANDLING-6-30-A1-2,62,62,64,64,0,0,-2,-2
AILE PLT BLC HAL LOURD 5KG FR,177469,1,MEAT_SPECIAL_HANDLING-22-15-B1-1,10,10,10,10,2,2,-2,-2
50 POT A GLACE KRAFT 15CL,847876,1,"MEAT_SPECIAL_HANDLING-5-36-A4-2,MEAT_SPECIAL_HANDLING-5-28-A1-1",63,63,65,65,0,0,-2,-2
LOTUS SPECULOOS 400 PCES,394965,1,"MEAT_SPECIAL_HANDLING-9-24-C1-1,MEAT_SPECIAL_HANDLING-9-24-A4-1",23,23,25,25,0,0,-2,-2
"QUINOA DE FRANCE 2,5KG VP",163778,1,MEAT_SPECIAL_HANDLING-9-18-A4-4,3,3,5,5,0,0,-2,-2
MLE HOL/DANE 80/100 S/GX2X6 EL/HO DK MSC.MYTILUS EDULIS,34369,1,FISH-52-4-A2-1,5,10,6,12,0,0,-1,-2
MC CAPRE CAPOTE BTE 4/4,840410,1,"MEAT_SPECIAL_HANDLING-10-10-A2-4,MEAT_SPECIAL_HANDLING-9-20-A3-4",38,38,40,40,0,0,-2,-2
BIGARREAU ROUGE CONFIT N1 1KG,859806,1,MEAT_SPECIAL_HANDLING-10-7-A3-2,6,6,8,8,0,0,-2,-2
EMINCE FLT PLT ROTI HALAL 1KG,819214,1,"DEEP_FROZEN-40-10-B1-2,DEEP_FROZEN-40-10-A1-3,DEEP_FROZEN-41-2-B1-1,DEEP_FROZEN-40-10-B1-3",999,999,1001,1001,0,0,-2,-2
PATE A TARTINER BASQUELLA 650G,863293,1,MEAT_SPECIAL_HANDLING-10-36-A4-1,35,35,37,37,0,0,-2,-2
FILET PLT BLC 5KG UE SAT,650386,1,MEAT_SPECIAL_HANDLING-26-4-A2-6,17,17,18,18,1,1,-2,-2
TOMATES CONCAS.PULPA MUTTI 5/1,834844,1,"MEAT_SPECIAL_HANDLING-6-32-A1-3,MEAT_SPECIAL_HANDLING-6-27-C1-2,MEAT_SPECIAL_HANDLING-8-10-C1-1",379,379,381,381,0,0,-2,-2
MPRO SAC POUB INCORP 25X160L,819213,1,"MEAT_SPECIAL_HANDLING-7-17-A1-1,MEAT_SPECIAL_HANDLING-6-7-B1-3",242,242,244,244,0,0,-2,-2
100 SERV 1 PLI 33X33,394736,1,"MEAT_SPECIAL_HANDLING-7-7-B1-2,MEAT_SPECIAL_HANDLING-7-7-A1-3",221,221,223,223,0,0,-2,-2
MPRO FILM ALIMENTA 300MX29CM,337794,1,"UNLOADING-1,MEAT_SPECIAL_HANDLING-7-17-A1-3",205,205,207,207,0,0,-2,-2
MYRTILLE 125G BQ12 C1 MAMAROC,82676,1,MEAT_SPECIAL_HANDLING-33-13-A1-3,79,79,81,81,0,0,-2,-2
BLUE CHIPS SEAU 725G ALLAUCH,665397,1,"MEAT_SPECIAL_HANDLING-10-34-A3-5,MEAT_SPECIAL_HANDLING-10-34-A2-2",10,10,12,12,0,0,-2,-2
CONSIGNE PAL BLEU 100/120 CHEP,890080,1,null,-2,-2,0,0,0,0,-2,-2
*SUCRE SEMOULE PAT BS SAC 25KG,840757,1,"MEAT_SPECIAL_HANDLING-8-12-C1-2,MEAT_SPECIAL_HANDLING-7-27-C1-3,MEAT_SPECIAL_HANDLING-7-29-B1-1,MEAT_SPECIAL_HANDLING-7-29-C1-1,MEAT_SPECIAL_HANDLING-6-29-A1-2",154,154,156,156,0,0,-2,-2
MPRO LAVETTE N TISSE JAUN X10,683691,1,MEAT_SPECIAL_HANDLING-6-6-A4-5,2,2,4,4,0,0,-2,-2
CHAMALLOW ORIGINAL 210P,839844,1,"MEAT_SPECIAL_HANDLING-11-9-A2-1,MEAT_SPECIAL_HANDLING-11-9-B1-3",6,6,8,8,0,0,-2,-2
NOIX ST JAC CORAIL 4X2kg P/ANE BOITE.PECTEN MAXIMUS,83895,1,"FISH-54-9-A1-1,CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1",26,26,28,28,0,0,-2,-2
ARO LIQ VAISS MAIN CIT 10L,155442,1,"MEAT_SPECIAL_HANDLING-6-35-A1-3,MEAT_SPECIAL_HANDLING-6-13-A1-3,MEAT_SPECIAL_HANDLING-6-28-C1-3,MEAT_SPECIAL_HANDLING-6-22-C1-2",125,125,127,127,0,0,-2,-2
MOGU MOGU MANGUE PET 32CLX6,176375,1,"INSPECTION-3,MEAT_SPECIAL_HANDLING-5-31-A1-4",28,28,30,30,0,0,-2,-2
MPRO NETT SOL PH NEUTRE 5L,387544,1,"MEAT_SPECIAL_HANDLING-2-6-C1-2,MEAT_SPECIAL_HANDLING-2-12-A1-2",64,64,66,66,0,0,-2,-2
50 COUV PET POT GLACE D86MM,864505,1,MEAT_SPECIAL_HANDLING-12-13-A2-1,38,38,40,40,0,0,-2,-2
PUREE F PASSION 2.5KG PONTHIER,805123,1,MEAT_SPECIAL_HANDLING-25-13-A3-7,3,3,5,5,0,0,-2,-2
CONSIGNE PAL ROUGE 80/120 LPR,890070,1,null,-2,-2,0,0,0,0,-2,-2
RIOBA SCE SALAD BUCH 10GX100,679960,1,MEAT_SPECIAL_HANDLING-9-18-A1-3,2,2,4,4,0,0,-2,-2
MPRO 200 GANT NITRILE NOIR S,871655,1,"MEAT_SPECIAL_HANDLING-7-31-A3-2,MEAT_SPECIAL_HANDLING-8-26-B1-2,MEAT_SPECIAL_HANDLING-7-31-B1-1",209,209,211,211,0,0,-2,-2
PATE D ARACHIDE 500G,687724,1,MEAT_SPECIAL_HANDLING-11-14-A3-1,5,5,7,7,0,0,-2,-2
BEURRE DOUX CUBE 25KG,805556,1,"MEAT_SPECIAL_HANDLING-24-12-B1-1,MEAT_SPECIAL_HANDLING-22-8-B1-2,MEAT_SPECIAL_HANDLING-24-20-A1-9",14,14,16,16,0,0,-2,-2
50 BTE SALADE KRAFT + COUV,172704,1,"MEAT_SPECIAL_HANDLING-12-11-A1-1,MEAT_SPECIAL_HANDLING-12-11-B1-3",10,10,12,12,0,0,-2,-2
PERSIL FRISE 500G BQ8 ES ESPAGNE,89397,1,"MEAT_SPECIAL_HANDLING-33-12-A4-6,MEAT_SPECIAL_HANDLING-33-8-A3-4",14,14,16,16,0,0,-2,-2
100 POT SAUCE 6CL,384565,1,"MEAT_SPECIAL_HANDLING-12-12-A2-3,MEAT_SPECIAL_HANDLING-12-12-B1-1,UNLOADING-1",208,208,210,210,0,0,-2,-2
ROQUETTE METRO CHEF300G UE HUE,268267,1,MEAT_SPECIAL_HANDLING-24-2-A1-3,26,26,28,28,0,0,-2,-2
JB CUIT SUP 10T 400G PORC FERM,861930,1,MEAT_SPECIAL_HANDLING-24-16-A3-5,13,13,15,15,0,0,-2,-2
TOM CER ALL 250G BQ9 C1 ESESPAGNE,30514,1,MEAT_SPECIAL_HANDLING-33-13-A2-4,20,20,22,22,0,0,-2,-2
MINI BURGERS ASSORT 18X40G,900667,1,MEAT_SPECIAL_HANDLING-24-14-A1-5,0,0,2,2,0,0,-2,-2
BURGER ENCRE SEICHE 30X80G,832552,1,MEAT_SPECIAL_HANDLING-24-3-A1-4,6,6,8,8,0,0,-2,-2
FLT MERLU 2/500 A/P X2 P/ANE.MERLUCCIUS MERLUCC.,36032,1,"INSPECTION-3,FISH-55-9-A1-1",2,2,4,4,0,0,-2,-2
PALERON VBF S/P,383531,1,"MEAT_SPECIAL_HANDLING-26-16-B1-2,MEAT_SPECIAL_HANDLING-22-10-A1-3",46.31,46.31,48.13,48.13,0,0,-1.8200000000000003,-1.8200000000000003
1/4BLEUAUVERG AOPLC 700GENMDF,142267,1,MEAT_SPECIAL_HANDLING-24-12-A2-3,6.1,6.1,7.86,7.86,0,0,-1.7600000000000007,-1.7600000000000007
TRAVERS PORC X2 IGPSO S/V,179305,1,INSPECTION-3,7.16,7.16,8.85,8.85,0,0,-1.6899999999999995,-1.6899999999999995
"1/32COMTE AOP 18M 1,2KGENV RJ",829219,1,MEAT_SPECIAL_HANDLING-25-17-A1-2,4.51,4.51,6.17,6.17,0,0,-1.6600000000000001,-1.6600000000000001
"CHISTORRA PORC 1,5KG ENV SV",291028,1,MEAT_SPECIAL_HANDLING-26-20-A1-6,13.29,13.29,14.87,14.87,0,0,-1.58,-1.58
"1/2 POITRNE FUM N1 MC 1,8KGENV",636645,1,MEAT_SPECIAL_HANDLING-26-9-A3-5,22.98,22.98,24.56,24.56,0,0,-1.5799999999999983,-1.5799999999999983
MAGRET CND FR 380/480 *6 TB SV,175739,1,"IN-1,MEAT_SPECIAL_HANDLING-21-12-A1-3",229.65,229.65,231.11,231.11,0,0,-1.460000000000008,-1.460000000000008
"SCISSON SEC PP 1,4KG ENV RUST",829380,1,MEAT_SPECIAL_HANDLING-26-14-A2-7,22.75,22.75,24.02,24.02,0,0,-1.2699999999999996,-1.2699999999999996
ROTI PORC CUIT SUP 1KG ENV RUS,650131,1,MEAT_SPECIAL_HANDLING-25-4-A1-1,19.44,19.44,20.61,20.61,0,0,-1.1699999999999982,-1.1699999999999982
"1/4 MORBIER AOP 60J 1,7KGE JOU",636433,1,MEAT_SPECIAL_HANDLING-26-1-A1-5,15.09,15.09,16.21,16.21,0,0,-1.120000000000001,-1.120000000000001
SAUMON 6/7 X20 EL/NO.SALMO SALAR,18017,1,FISH-55-5-A1-1,37.43,37.43,38.5,38.5,0,0,-1.0700000000000003,-1.0700000000000003
EPAULE AGN A/OS HAL S/V UK,202920,1,MEAT_SPECIAL_HANDLING-26-12-A1-5,25.46,25.46,26.47,26.47,0,0,-1.009999999999998,-1.009999999999998
TABASCO ROUGE 4X60ML,825379,1,null,-1,-1,0,0,0,0,-1,-1
CURCUMA MOULU SAC 500G,851163,1,"MEAT_SPECIAL_HANDLING-10-11-A1-4,MEAT_SPECIAL_HANDLING-11-15-A2-4",33,33,34,34,0,0,-1,-1
TOM CER DUO SAVEOL 250G BQ12 C1 FRFRANCE,77676,1,MEAT_SPECIAL_HANDLING-33-13-A3-8,28,28,29,29,0,0,-1,-1
COULIS F ROUGES 1KG METRO CHEF,241300,1,MEAT_SPECIAL_HANDLING-24-15-B1-1,107,107,108,108,0,0,-1,-1
CHAMP PLEUROTE GRIS 2K FRFRANCE,30822,1,MEAT_SPECIAL_HANDLING-32-8-A1-2,4,4,5,5,0,0,-1,-1
MELANGE EXOTIQUE SEAU 2KG MC,176890,1,MEAT_SPECIAL_HANDLING-10-13-A2-2,5,5,6,6,0,0,-1,-1
GRAINE DE CHIA 500G VANUA,896863,1,MEAT_SPECIAL_HANDLING-10-27-A2-2,8,8,9,9,0,0,-1,-1
250 POT A SAUCE 3 CL,321850,1,MEAT_SPECIAL_HANDLING-7-3-B1-1,29,29,30,30,0,0,-1,-1
PIMENT VEGETARIEN AU POIDS FR A/C FRANCE,760141,1,INSPECTION-3,0,0,1,1,0,0,-1,-1
CANELES BORDEAUX 17G X80,220304,1,"DEEP_FROZEN-43-13-B1-1,DEEP_FROZEN-42-6-B1-2",33,33,34,34,0,0,-1,-1
FECULE POMME DETERRE 5KG,834810,1,"MEAT_SPECIAL_HANDLING-11-5-A3-2,MEAT_SPECIAL_HANDLING-11-5-C1-1",23,23,24,24,0,0,-1,-1
AEROSOL SUCREE 700ML DEBIC,844396,1,MEAT_SPECIAL_HANDLING-22-7-A1-2,293,293,294,294,0,0,-1,-1
10 PAINS PITA  800G,627642,1,"MEAT_SPECIAL_HANDLING-23-5-A1-2,MEAT_SPECIAL_HANDLING-24-10-A1-2",176,176,177,177,0,0,-1,-1
TOBIKO WASABI 12X70G.NC,706288,1,FISH-51-2-A2-2,4,4,5,5,0,0,-1,-1
JB SEC 30T 1KG SALOIR,289789,1,"MEAT_SPECIAL_HANDLING-25-3-A3-6,MEAT_SPECIAL_HANDLING-25-5-A2-6,MEAT_SPECIAL_HANDLING-20-15-A1-2",37,37,38,38,0,0,-1,-1
"RICOTTA VACHE 1,5KG MC",236216,1,MEAT_SPECIAL_HANDLING-24-13-A1-3,26,26,27,27,0,0,-1,-1
IGP SYRAH RGE A DARTOIS BIB 5L,893836,1,MEAT_SPECIAL_HANDLING-8-20-A4-3,13,13,14,14,0,0,-1,-1
100 FILET CHEVEUX NOIR,686596,1,"MEAT_SPECIAL_HANDLING-6-1-A2-3,MEAT_SPECIAL_HANDLING-6-4-A4-5",69,69,70,70,0,0,-1,-1
SOLICUISINE DEGRAIS ALMT 5L,168678,1,"MEAT_SPECIAL_HANDLING-4-33-A1-2,MEAT_SPECIAL_HANDLING-8-26-C1-1",8,8,9,9,0,0,-1,-1
SOLIV LIQ VAISS MACHINE 5L,155385,1,MEAT_SPECIAL_HANDLING-4-36-A1-2,2,2,3,3,0,0,-1,-1
MOELLEUX CHOCO 10 PARTS 800G,149633,1,MEAT_SPECIAL_HANDLING-24-20-A1-7,5,5,6,6,0,0,-1,-1
CREVETTE TROP 100/200 900G MC,216327,1,"MEAT_SPECIAL_HANDLING-25-11-A4-8,MEAT_SPECIAL_HANDLING-25-15-A1-2",22,22,23,23,0,0,-1,-1
OEUF 90 M PPA,886034,1,"MEAT_SPECIAL_HANDLING-20-16-A1-1,MEAT_SPECIAL_HANDLING-25-6-B1-2",42,42,43,43,0,0,-1,-1
FIL COLIN ALASKA 120/140G MSC,851558,1,"DEEP_FROZEN-41-7-A3-6,DEEP_FROZEN-42-8-A2-6",13,13,14,14,0,0,-1,-1
MPRO ESSUIE-MAIN PL.Z 200F X15,875807,1,"MEAT_SPECIAL_HANDLING-12-21-A1-2,MEAT_SPECIAL_HANDLING-12-21-B1-2,MEAT_SPECIAL_HANDLING-12-21-B1-1",96,96,97,97,0,0,-1,-1
SALADE FRUIT SAISON 3KG MCHEF,675081,1,MEAT_SPECIAL_HANDLING-23-22-A1-4,23,23,24,24,0,0,-1,-1
FAR PIZZERIA T00 W280-300 5KG,844820,1,"MEAT_SPECIAL_HANDLING-12-6-C1-2,MEAT_SPECIAL_HANDLING-6-33-A1-3",49,49,50,50,0,0,-1,-1
TOM ALL. BELMANDIA SOL EN VIE C2 FRFRANCE,762380,1,MEAT_SPECIAL_HANDLING-33-13-A3-5,2,2,3,3,0,0,-1,-1
CROUTONS RONDS NATURE 500G,825351,1,MEAT_SPECIAL_HANDLING-9-16-A2-2,15,15,16,16,0,0,-1,-1
MPRO LIQ VAISS MACHINE 20L,813601,1,"MEAT_SPECIAL_HANDLING-5-12-A1-3,INSPECTION-1",4,4,5,5,0,0,-1,-1
MC SAUCE PIMENT POUR NEMS 1L,816595,1,MEAT_SPECIAL_HANDLING-11-1-A3-4,13,13,14,14,0,0,-1,-1
MC POIS CHICHE 11MM 5KG,856644,1,MEAT_SPECIAL_HANDLING-8-2-A1-6,11,11,12,12,0,0,-1,-1
BRESAOLA EMINCEE BQ 500G,144368,1,"MEAT_SPECIAL_HANDLING-21-19-A1-1,MEAT_SPECIAL_HANDLING-25-4-A3-8",39,39,40,40,0,0,-1,-1
"MC POIS CHICHES 8MM 2,5KG",837660,1,MEAT_SPECIAL_HANDLING-9-36-A2-5,14,14,15,15,0,0,-1,-1
MPRO 50 BTE PATIS BLANC 26X5CM,233900,1,MEAT_SPECIAL_HANDLING-12-14-A1-2,10,10,11,11,0,0,-1,-1
SH RD FB 150GX20 15%MG CHARO MC,895645,1,DEEP_FROZEN-42-2-A3-6,11,11,12,12,0,0,-1,-1
MOELLEUX CHOCO X 44,687166,1,MEAT_SPECIAL_HANDLING-12-5-A3-2,6,6,7,7,0,0,-1,-1
TOM CER ALL DUO PIG SAV 250G BQ12 C1 FRFRANCE,85019,1,MEAT_SPECIAL_HANDLING-33-13-A1-9,54,54,55,55,0,0,-1,-1
BASILIC CISELE 250G DAREGAL,209594,1,DEEP_FROZEN-43-10-A4-3,14,14,15,15,0,0,-1,-1
50 POT A SOUPE KRAFT 24CL,866152,1,MEAT_SPECIAL_HANDLING-12-13-A1-5,21,21,22,22,0,0,-1,-1
PULCO CITRON 70CL,397625,1,"MEAT_SPECIAL_HANDLING-4-9-B1-2,INSPECTION-3,MEAT_SPECIAL_HANDLING-4-9-A1-5,MEAT_SPECIAL_HANDLING-2-3-B1-1",874,874,875,875,0,0,-1,-1
MPRO SAC POUB COULISS 30X100L,819193,1,"MEAT_SPECIAL_HANDLING-6-13-C1-2,MEAT_SPECIAL_HANDLING-6-13-A1-2",54,54,55,55,0,0,-1,-1
LEVURE 42G*24 FALA MENAGERE,218808,1,MEAT_SPECIAL_HANDLING-26-19-A4-1,12,12,13,13,0,0,-1,-1
MC TOPPING FRUITS ROUGES 1KG,176476,1,MEAT_SPECIAL_HANDLING-11-19-A4-4,15,15,16,16,0,0,-1,-1
MOZZA PACK 10X125G ARO,833185,1,"MEAT_SPECIAL_HANDLING-25-1-A1-1,MEAT_SPECIAL_HANDLING-26-13-B1-4",75,75,76,76,0,0,-1,-1
MINI CARAMBAR CARAMEL 1KG,683861,1,MEAT_SPECIAL_HANDLING-9-30-A2-5,20,20,21,21,0,0,-1,-1
